"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"281","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","6",1989,"Gable","Plywood","Plywood","BrkFace",5.83188247728352,"Gd","TA","CBlock","Gd","TA","Av","GLQ",6.04500531403601,"Unf",6.69456205852109,"Gd","Y",7.5923661285198,"Gd","Typ",1,"TA","Attchd","Fin",575,"TA","TA","Y","None","WD","Normal",12.3392914893164,"FALSE","1980s","FALSE",2.5,5.63835466933375
"282","20","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","6","5",2006,"Gable","VinylSd","VinylSd","Stone",4.23410650459726,"Gd","TA","PConc","Gd","TA","No","GLQ",6.80903930604298,"Unf",7.14124512235049,"Gd","Y",7.14124512235049,"Gd","Typ",0,"No","Attchd","Fin",572,"TA","TA","Y","None","New","Partial",12.1281111040605,"FALSE","2000s","FALSE",2,4.79579054559674
"283","120","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","1Story","7","5",2008,"Gable","VinylSd","VinylSd","Stone",5.11799381241676,"Gd","TA","PConc","Gd","TA","No","GLQ",6.80793494369993,"Unf",7.18159194461187,"Ex","Y",7.18159194461187,"Gd","Typ",1,"Gd","Attchd","RFn",626,"TA","TA","Y","None","ConLw","Normal",12.2428866186529,"TRUE","2000s","FALSE",3,5.45958551414416
"284","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Feedr","1Fam","1Story","8","5",2009,"Gable","VinylSd","VinylSd","Stone",4.29045944114839,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.29233717617388,"Ex","Y",7.29233717617388,"Gd","Typ",1,"Gd","Attchd","Fin",898,"TA","TA","Y","None","New","Partial",12.4073795022352,"TRUE","2000s","FALSE",2,5.88887795833288
"285","120","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","TwnhsE","1Story","6","5",1992,"Gable","Plywood","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.06610809010375,"Unf",7.36264527041782,"Gd","Y",7.36264527041782,"Gd","Typ",0,"No","Attchd","RFn",529,"TA","TA","Y","None","WD","Normal",12.096257779523,"FALSE","1990s","FALSE",3,3.97029191355212
"286","160","FV","Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story","7","5",2007,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.4393503711001,"Ex","Y",7.13169851046691,"Gd","Typ",0,"No","Detchd","RFn",528,"TA","TA","Y","None","New","Partial",12.0118809161657,"TRUE","2000s","FALSE",2.5,4.00733318523247
"287","50","RL","NoAlley","IR1","Bnk","Inside","Gtl","NAmes","Norm","1Fam","1.5Fin","6","7",1981,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.39859493453521,"Unf",6.81673588059497,"TA","Y",7.45876269238096,"Gd","Typ",1,"Gd","Attchd","RFn",440,"TA","TA","Y","GdPrv","WD","Normal",11.9766594812024,"TRUE","1960s","FALSE",1.5,4.85981240436167
"288","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","4","4",1971,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.42162226780652,"Unf",6.75576892198425,"TA","Y",6.75576892198425,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.3850920934603,"FALSE","1970s","FALSE",1,0
"289","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5",1967,"Gable","MetalSd","MetalSd","BrkFace",3.46573590279973,"TA","Gd","CBlock","TA","TA","No","BLQ",6.11146733950268,"Unf",6.78332520060396,"TA","Y",6.80350525760834,"TA","Typ",0,"No","Detchd","Unf",280,"TA","TA","Y","MnPrv","WD","Normal",11.7117763237154,"FALSE","1960s","FALSE",1,0
"290","70","RL","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","RRAn","1Fam","2Story","6","7",2003,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.54965074223381,"Ex","Y",7.24208235925696,"TA","Typ",0,"No","Detchd","Unf",384,"TA","TA","Y","None","WD","Normal",11.9419443260321,"TRUE","1910s","FALSE",1,5.56068163101553
"291","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.98471632011827,"Ex","Y",7.56008046502183,"Gd","Typ",1,"Gd","Attchd","RFn",685,"Gd","TA","Y","None","New","Partial",12.3597803701244,"FALSE","2000s","FALSE",2.5,3.95124371858143
"292","190","RL","Grvl","Reg","Bnk","Inside","Gtl","SWISU","Norm","2fmCon","2Story","5","6",2000,"Gable","VinylSd","VinylSd","None",0,"TA","Fa","PConc","TA","Fa","No","Rec",5.35185813347607,"Unf",6.66057514983969,"Ex","N",7.44833386089748,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.8196746001392,"TRUE","1910s","FALSE",3,5.22035582507832
"293","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","4",2008,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",5.68017260901707,"Unf",6.64509096950564,"Gd","Y",7.44833386089748,"TA","Min2",1,"Gd","Attchd","Unf",281,"TA","TA","Y","None","WD","Normal",11.7829526021833,"TRUE","1940s","FALSE",1.5,5.08140436498446
"294","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","NWAmes","PosA","1Fam","2Story","7","7",1994,"Gable","Plywood","Plywood","BrkFace",3.55534806148941,"TA","TA","CBlock","TA","TA","No","ALQ",6.67959918584438,"Unf",6.67959918584438,"Fa","Y",7.72488843932307,"Gd","Typ",1,"TA","Attchd","Fin",539,"TA","TA","Y","None","WD","Normal",12.3673407931263,"TRUE","1970s","FALSE",3.5,5.52545293913178
"295","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1953,"Hip","HdBoard","HdBoard","Stone",5.47646355193151,"TA","TA","CBlock","TA","TA","No","GLQ",7.15929190479756,"Unf",7.25629723969068,"TA","Y",7.40549566319947,"TA","Typ",2,"Gd","Attchd","Fin",418,"TA","TA","Y","None","WD","Normal",12.0257490913989,"FALSE","1950s","FALSE",2,4.70953020131233
"296","80","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Mitchel","Norm","1Fam","SLvl","6","6",1984,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","GLQ",6.7093043402583,"Unf",6.91174730025167,"TA","Y",6.91174730025167,"TA","Typ",0,"No","Detchd","Unf",588,"TA","TA","Y","GdPrv","WD","Normal",11.8670972786908,"FALSE","1980s","FALSE",2,4.79579054559674
"297","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin","5","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.04263283368238,"Unf",6.81454289725996,"TA","Y",7.35179986905778,"TA","Typ",0,"No","Attchd","Unf",282,"TA","TA","Y","MnPrv","WD","Normal",11.9316357998284,"FALSE","1950s","FALSE",1.5,5.66988092298052
"298","60","FV","Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","7","5",1998,"Hip","VinylSd","VinylSd","BrkFace",7.37838371299671,"Gd","TA","PConc","Gd","TA","No","BLQ",6.47697236288968,"Unf",6.88346258641309,"Ex","Y",7.57609734062311,"Gd","Typ",1,"TA","Detchd","RFn",576,"TA","TA","Y","None","WD","Normal",12.3842188309136,"TRUE","1990s","FALSE",2.5,5.34233425196481
"299","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story","6","6",1968,"Mansard","HdBoard","AsphShn","BrkFace",5.90263333340137,"Gd","TA","CBlock","TA","TA","No","ALQ",5.95324333428778,"Rec",6.55535689181067,"Gd","Y",7.46393660446893,"TA","Typ",1,"Gd","Attchd","Unf",539,"TA","TA","Y","None","WD","Normal",12.0725412529057,"FALSE","1960s","FALSE",2.5,5.41610040220442
"300","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","1Story","6","8",2004,"Gable","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.99668148817654,"Ex","Y",7.05012252026906,"Gd","Typ",1,"Gd","Attchd","Unf",300,"TA","TA","Y","GdPrv","WD","Family",11.9735098722995,"TRUE","1950s","FALSE",1.5,3.61091791264422
"301","190","RL","NoAlley","Reg","Lvl","Corner","Gtl","Crawfor","Norm","2fmCon","1Story","5","5",1953,"Hip","MetalSd","MetalSd","BrkFace",4.04305126783455,"TA","TA","CBlock","TA","TA","Mn","BLQ",6.73578001424233,"Unf",7.06133436691044,"TA","Y",7.19818357710194,"TA","Typ",2,"Gd","Attchd","Unf",375,"TA","TA","Y","None","WD","Normal",11.9640010843304,"FALSE","1950s","FALSE",2,0
"302","60","RL","NoAlley","IR3","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",1999,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",5.64190707093811,"Unf",6.93634273583405,"Ex","Y",7.80506704425849,"Gd","Typ",1,"TA","BuiltIn","Fin",683,"TA","TA","Y","None","WD","Normal",12.4950039373824,"TRUE","1990s","FALSE",2.5,5.55682806169954
"303","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2002,"Gable","VinylSd","VinylSd","BrkFace",5.01727983681492,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.34083555412327,"Ex","Y",7.34083555412327,"Gd","Typ",1,"TA","Attchd","RFn",843,"TA","TA","Y","None","WD","Normal",12.2307652581205,"TRUE","2000s","FALSE",2,6.30991827822652
"304","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","5","7",1972,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",6.79682371827486,"Unf",6.79682371827486,"TA","Y",6.79682371827486,"TA","Typ",0,"No","Attchd","Unf",552,"TA","TA","Y","GdWo","WD","Abnorml",11.9177236840907,"FALSE","1970s","FALSE",2,5.54907608489522
"305","75","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2.5Fin","7","9",2002,"Gable","CemntBd","CmentBd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",7.29369772060144,"Ex","Y",8.158802490694,"Gd","Typ",1,"Ex","Attchd","Unf",870,"TA","TA","Y","None","WD","Normal",12.594730635322,"TRUE","1800s","FALSE",3,5.71373280550937
"306","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5",2005,"Gable","CemntBd","CmentBd","Stone",5.50938833662798,"Gd","TA","PConc","Gd","TA","No","GLQ",7.28961052145117,"Unf",7.60140233458373,"Ex","Y",7.60140233458373,"Gd","Typ",0,"No","Attchd","Fin",888,"TA","TA","Y","None","WD","Normal",12.631013530139,"TRUE","2000s","FALSE",3,5.12989871492307
"307","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","1Fam","2Story","7","5",1991,"Gable","HdBoard","Plywood","BrkFace",5.50938833662798,"Gd","TA","CBlock","Gd","TA","No","ALQ",6.55250788703459,"Unf",6.55250788703459,"Gd","Y",7.71601526664259,"Gd","Typ",1,"TA","Attchd","RFn",746,"TA","TA","Y","None","WD","Normal",12.3238556811866,"TRUE","1990s","FALSE",3.5,5.98141421125448
"308","50","RM","Grvl","IR1","Lvl","Inside","Gtl","IDOTRR","Artery","1Fam","1.5Fin","6","7",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",5.76832099579377,"TA","Y",7.24921505711439,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","MnPrv","WD","Normal",11.4019939042629,"TRUE","1920s","FALSE",1,4.97673374242057
"309","30","RL","NoAlley","IR1","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","4","5",1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.57215403217776,"Unf",6.75925527066369,"Ex","Y",6.75925527066369,"TA","Typ",0,"No","Detchd","Unf",539,"TA","TA","Y","None","WD","Normal",11.3205535723228,"TRUE","1940s","FALSE",1,5.06890420222023
"310","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story","9","5",2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.15070145759253,"Unf",7.54802896993501,"Ex","Y",7.57301725605255,"Ex","Typ",3,"Ex","Attchd","Fin",708,"TA","TA","Y","None","WD","Normal",12.7938593104323,"TRUE","2000s","FALSE",3,5.95064255258773
"311","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1994,"Gable","HdBoard","HdBoard","BrkFace",4.72738781871234,"TA","TA","PConc","Gd","TA","No","ALQ",6.25190388316589,"Unf",6.54821910276237,"Gd","Y",7.31455283232408,"Gd","Typ",1,"TA","Attchd","Fin",420,"TA","TA","Y","None","WD","Normal",12.0173305209333,"TRUE","1990s","FALSE",2.5,5.53733426701854
"312","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",2002,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",6.52356230614951,"Unf",6.880384082186,"Ex","Y",6.880384082186,"TA","Typ",1,"Gd","Detchd","Unf",240,"TA","TA","Y","None","WD","Normal",11.7905572015685,"TRUE","1940s","FALSE",2,0
"313","190","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Artery","2fmCon","1.5Fin","5","7",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","Rec",6.23048144757848,"Unf",6.67708346124714,"TA","Y",7.02019070831193,"TA","Typ",1,"Gd","Detchd","Unf",410,"TA","TA","Y","MnPrv","WD","Normal",11.6944133410156,"TRUE","1930s","FALSE",2,5.605802066296
"314","20","RL","NoAlley","IR3","Low","Inside","Sev","Timber","Norm","1Fam","1Story","7","5",1965,"Hip","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",7.12044437239249,"Rec",7.66715825531915,"TA","Y",7.61923341622681,"TA","Typ",2,"Gd","Attchd","RFn",513,"TA","TA","Y","None","WD","Normal",12.8346813049525,"FALSE","1960s","FALSE",4,0
"315","70","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story","7","7",1990,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Gd","No","LwQ",2.83321334405622,"Unf",6.59167373200866,"Ex","Y",7.40367029001237,"Ex","Typ",1,"Gd","Detchd","Unf",546,"Fa","TA","Y","None","WD","Normal",12.0895388292742,"TRUE","1920s","FALSE",2,5.45958551414416
"316","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","7","5",2005,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.05443934626937,"Unf",6.57507584059962,"Ex","Y",7.26752542782817,"Gd","Typ",1,"Gd","Attchd","Fin",432,"TA","TA","Y","None","WD","Normal",12.1468532858702,"TRUE","2000s","FALSE",3.5,5.02388052084628
"317","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","2Story","7","7",1980,"Gable","CemntBd","CmentBd","BrkFace",5.63121178182137,"Gd","TA","CBlock","Gd","TA","No","GLQ",6.5410299991899,"Unf",6.74051935960622,"TA","Y",7.76387128782022,"Ex","Typ",1,"TA","Attchd","RFn",484,"TA","TA","Y","GdPrv","WD","Normal",12.4684369099977,"FALSE","1980s","FALSE",3.5,6.18208490671663
"318","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","8","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",6.99301512293296,"Ex","Y",7.58069975222456,"Gd","Typ",1,"Gd","Attchd","RFn",1025,"TA","TA","Y","None","WD","Normal",12.5061772379805,"FALSE","2000s","FALSE",2.5,5.54126354515843
"319","60","RL","NoAlley","Reg","Low","Inside","Mod","NoRidge","Norm","1Fam","2Story","7","5",1993,"Gable","HdBoard","HdBoard","BrkFace",5.54907608489522,"Gd","TA","PConc","Gd","TA","Gd","GLQ",6.89568269774787,"Unf",7.20637729147225,"Ex","Y",7.8811822022271,"Gd","Typ",1,"TA","Attchd","RFn",656,"TA","TA","Y","None","WD","Normal",12.4684369099977,"FALSE","1990s","FALSE",3.5,6.30078579466324
"320","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SLvl","7","5",1980,"Gable","Plywood","Plywood","BrkFace",5.42053499927229,"TA","TA","CBlock","Gd","TA","Av","GLQ",6.94408720822953,"Unf",7.22475340576797,"TA","Y",7.29505641646263,"TA","Typ",2,"TA","Attchd","Unf",588,"TA","TA","Y","None","WD","Normal",12.1415341243926,"FALSE","1980s","FALSE",3,5.64190707093811
"321","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2006,"Gable","VinylSd","VinylSd","Stone",5.91620206260743,"TA","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",7.13089883029635,"Ex","Y",7.86211221166275,"Gd","Typ",0,"No","Attchd","RFn",840,"TA","TA","Y","None","New","Partial",12.7444443677961,"FALSE","2000s","FALSE",3.5,5.97888576490112
"322","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","8","5",2004,"Gable","VinylSd","VinylSd","BrkFace",5.96357934361845,"Gd","TA","PConc","Ex","TA","Av","GLQ",6.87832646829133,"Unf",7.03614849375054,"Ex","Y",7.81156848934518,"Gd","Typ",1,"Gd","BuiltIn","Fin",872,"TA","TA","Y","None","WD","Normal",12.7770521921159,"FALSE","2000s","FALSE",3.5,5.82600010738045
"323","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1987,"Gable","Plywood","Plywood","BrkFace",5.15329159449778,"Gd","TA","CBlock","TA","TA","Gd","LwQ",3.36729582998647,"ALQ",7.31521838975297,"Ex","Y",7.91242312147371,"Gd","Typ",1,"TA","Attchd","Fin",576,"TA","TA","Y","MnPrv","WD","Normal",12.614865543731,"TRUE","1980s","FALSE",3.5,5.6970934865054
"324","20","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","3","8",2005,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",5.54907608489522,"Unf",7.05875815251866,"Ex","Y",7.05961762829138,"TA","Typ",0,"No","Attchd","Unf",220,"Fa","TA","Y","None","WD","Normal",11.7454251112085,"TRUE","1950s","FALSE",2,5.48479693349065
"325","80","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","PosN","1Fam","SLvl","7","7",2007,"Mansard","Wd Sdng","Wd Sdng","BrkFace",5.70711026474888,"Gd","Gd","CBlock","Gd","TA","No","Unf",0,"Unf",6.56667242980324,"Ex","Y",7.99934295271328,"Gd","Typ",1,"Gd","BuiltIn","Fin",564,"TA","TA","Y","None","WD","Normal",12.3966930051388,"TRUE","1960s","FALSE",2.5,5.48479693349065
"326","45","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","RRAe","1Fam","1.5Unf","5","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",4.76217393479776,"Unf",6.58063913728495,"Po","N",6.68959926917897,"TA","Typ",0,"No","Detchd","Unf",360,"TA","TA","Y","None","WD","Normal",11.3736633976367,"TRUE","1940s","FALSE",1,5.50125821054473
"327","120","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Veenker","Norm","TwnhsE","1Story","8","5",1993,"Gable","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.39018142822643,"Unf",7.4500795698075,"Ex","Y",7.4500795698075,"Gd","Typ",2,"Gd","Attchd","Fin",473,"TA","TA","Y","None","Con","Normal",12.6884987947745,"FALSE","1990s","FALSE",3.5,5.03043792139244
"328","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1960,"Hip","Wd Sdng","Wd Sdng","BrkFace",5.17048399503815,"TA","TA","CBlock","TA","TA","No","Rec",6.33859407820318,"Unf",7.23273313617761,"TA","Y",7.23273313617761,"TA","Typ",0,"No","Attchd","RFn",292,"TA","TA","Y","None","WD","Normal",11.8862116747142,"FALSE","1960s","FALSE",1.5,3.8286413964891
"329","75","RL","Pave","IR1","Bnk","Inside","Gtl","BrkSide","PosN","1Fam","2.5Unf","6","6",1994,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.73933662735717,"Gd","N",7.66622192566273,"Gd","Typ",0,"No","Detchd","Unf",441,"TA","TA","Y","None","WD","Normal",12.2760650173502,"TRUE","1910s","FALSE",2,5.79605775076537
"330","70","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","2Story","5","5",1950,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",6.3919171133926,"TA","N",7.08422642209792,"TA","Typ",0,"No","Detchd","Unf",189,"Fa","Fa","N","GdWo","WD","Normal",11.2644641056717,"TRUE","1920s","FALSE",1,4.92725368515721
"331","90","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story","5","4",1964,"Gable","HdBoard","HdBoard","BrkFace",4.44265125649032,"TA","TA","CBlock","TA","TA","No","GLQ",3.71357206670431,"Rec",7.45529848568329,"TA","Y",7.45529848568329,"TA","Typ",0,"No","Detchd","Unf",352,"TA","TA","Y","None","WD","Normal",11.6868787720937,"FALSE","1960s","FALSE",2.5,5.04985600724954
"332","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","6",1992,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.74170069465205,"Unf",6.96318998587024,"Fa","Y",6.96318998587024,"TA","Typ",0,"No","Attchd","RFn",308,"TA","TA","Y","None","WD","Normal",11.8422292121128,"TRUE","1950s","FALSE",2,0
"333","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story","8","5",2004,"Gable","VinylSd","VinylSd","BrkFace",5.6937321388027,"Gd","TA","PConc","Gd","TA","No","GLQ",7.02553831463852,"No",8.07309119969315,"Ex","Y",7.39633529380081,"Gd","Typ",1,"Gd","Attchd","RFn",880,"TA","TA","Y","None","WD","Normal",12.5567295171433,"TRUE","2000s","FALSE",3,0
"334","120","RM","NoAlley","Reg","Lvl","FR3","Gtl","NridgHt","Norm","TwnhsE","1Story","7","5",2004,"Gable","VinylSd","VinylSd","Stone",4.99043258677874,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.58063913728495,"Unf",7.21450441415114,"Ex","Y",7.21450441415114,"Gd","Typ",1,"Gd","Attchd","RFn",484,"TA","TA","Y","None","WD","Normal",12.2404740722475,"FALSE","2000s","FALSE",3,5.40717177146012
"335","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1998,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",6.7202201551353,"Unf",6.8501261661455,"Gd","Y",7.40184157874383,"TA","Typ",2,"TA","Attchd","Fin",472,"TA","TA","Y","None","WD","Normal",12.1652506510099,"FALSE","1990s","FALSE",3.5,4.93447393313069
"336","190","RL","NoAlley","IR1","HLS","Corner","Sev","Timber","Norm","2fmCon","1.5Fin","5","6",1965,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",7.13089883029635,"BLQ",7.3132203870903,"Ex","Y",7.48829351515943,"TA","Typ",2,"Gd","Attchd","Fin",529,"TA","TA","Y","None","WD","Normal",12.3412589180852,"FALSE","1960s","FALSE",4,6.50876913697168
"337","20","RL","NoAlley","IR1","HLS","Corner","Gtl","StoneBr","Norm","1Fam","1Story","9","5",2006,"Hip","VinylSd","VinylSd","Stone",5.30330490805908,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.13089883029635,"Unf",7.56164174558878,"Ex","Y",7.56164174558878,"Gd","Typ",1,"Gd","Attchd","Fin",676,"TA","TA","Y","None","WD","Normal",12.8411298019654,"TRUE","2000s","FALSE",3,5.4380793089232
"338","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2003,"Gable","VinylSd","VinylSd","BrkFace",4.7361984483945,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.69826805411541,"Unf",7.3375877435386,"Ex","Y",7.3375877435386,"Gd","Typ",0,"No","Attchd","RFn",532,"TA","TA","Y","None","WD","Normal",12.273731294004,"TRUE","2000s","FALSE",3,5.58724865840025
"339","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","1Story","7","7",1998,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",5.36597601502185,"Unf",7.09754885061479,"Ex","Y",7.39141523467536,"Gd","Typ",0,"No","Attchd","RFn",440,"TA","TA","Y","None","WD","Normal",12.2184951655287,"TRUE","1980s","FALSE",3,5.03695260241363
